kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
2834564,6,620.4286116,620.551209,620.4694774,1.29E+33,FALSE,3530,0.376,4.876,0.012791757,0.122597363,55453.42861,55453.55121,55453.46948
2834564,6,588.5733999,588.6960002,588.6142667,1.29E+33,FALSE,3530,0.376,4.876,0.011563182,0.122600234,55421.5734,55421.696,55421.61427
2834564,9,890.0088379,890.070141,890.0292722,1.36E+33,FALSE,3530,0.376,4.876,0.004241928,0.061303122,55723.00884,55723.07014,55723.02927
2834564,8,746.478504,746.5602377,746.4989375,1.44E+33,FALSE,3530,0.376,4.876,0.01558929,0.081733709,55579.4785,55579.56024,55579.49894
2834564,9,854.5345221,854.6162604,854.5549566,1.46E+33,FALSE,3530,0.376,4.876,0.019252573,0.081738279,55687.53452,55687.61626,55687.55496
2834564,9,845.8293804,845.9315534,845.8702496,1.49E+33,FALSE,3530,0.376,4.876,0.007911743,0.102173005,55678.82938,55678.93155,55678.87025
2834564,14,1363.946025,1364.068622,1363.986891,1.53E+33,FALSE,3530,0.376,4.876,0.011419671,0.122597424,56196.94602,56197.06862,56196.98689
2834564,14,1322.446185,1322.589219,1322.466618,1.61E+33,FALSE,3530,0.376,4.876,0.023812522,0.143034655,56155.44618,56155.58922,56155.46662
2834564,16,1529.759919,1529.902957,1529.821221,1.61E+33,FALSE,3530,0.376,4.876,0.007474549,0.143038589,56362.75992,56362.90296,56362.82122
2834564,10,962.4265105,962.5286773,962.4469439,1.62E+33,FALSE,3530,0.376,4.876,0.038879734,0.102166731,55795.42651,55795.52868,55795.44694
2834564,2,177.551393,177.673997,177.5718271,1.75E+33,FALSE,3530,0.376,4.876,0.008112902,0.122603973,55010.55139,55010.674,55010.57183
2834564,2,246.9025105,247.045541,246.9229435,1.87E+33,FALSE,3530,0.376,4.876,0.018880756,0.143030466,55079.90251,55080.04554,55079.92294
2834564,2,235.8686929,236.0117244,235.8891261,2.81E+33,FALSE,3530,0.376,4.876,0.017094048,0.14303153,55068.86869,55069.01172,55068.88913
2834637,2,171.5437864,171.6663909,171.5642206,1.22E+33,FALSE,3236,0.196,5.09,0.138160773,0.122604498,55004.54379,55004.66639,55004.56422
2834637,3,312.3483194,312.5526453,312.3891846,1.28E+33,FALSE,3236,0.196,5.09,0.045855768,0.20432586,55145.34832,55145.55265,55145.38918
