kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
6219684,10,949.7167272,949.8393301,949.7371611,7.80E+36,FALSE,9611,3.366,3.818,0.007533818,0.122602868,55782.71673,55782.83933,55782.73716
6219684,16,1491.426521,1491.54912,1491.446954,1.02E+37,FALSE,9611,3.366,3.818,0.017075433,0.12259891,56324.42652,56324.54912,56324.44695
6219684,12,1100.797946,1100.981842,1100.838812,2.72E+37,FALSE,9611,3.366,3.818,0.022385137,0.183896191,55933.79795,55933.98184,55933.83881
6219684,9,811.5192651,811.7236071,811.5601334,4.83E+37,FALSE,9611,3.366,3.818,0.050964449,0.204342017,55644.51927,55644.72361,55644.56013
6222668,17,1571.159178,1571.220481,1571.179613,1.58E+35,FALSE,8810,2.353,4.055,0.001015602,0.06130309,56404.15918,56404.22048,56404.17961
6222668,14,1367.133984,1367.23615,1367.154417,1.67E+35,FALSE,8810,2.353,4.055,0.001420991,0.102165472,56200.13398,56200.23615,56200.15442
6222668,14,1288.096362,1288.198534,1288.137231,1.67E+35,FALSE,8810,2.353,4.055,0.001020292,0.102171327,56121.09636,56121.19853,56121.13723
6222668,5,536.2827131,536.3644506,536.3031475,1.81E+35,FALSE,8810,2.353,4.055,0.000872046,0.08173748,55369.28271,55369.36445,55369.30315
6222884,14,1299.886897,1299.9482,1299.907332,3.75E+35,FALSE,8527,2.123,4.125,0.001702799,0.061302378,56132.8869,56132.9482,56132.90733
6231451,15,1424.529814,1424.611545,1424.550247,1.51E+36,FALSE,7684,2.467,3.932,0.010567753,0.081730442,56257.52981,56257.61154,56257.55025
6381306,2,250.9281975,251.00993,250.9486306,5.32E+35,FALSE,8283,3.245,3.7,0.001632703,0.081732522,55083.9282,55084.00993,55083.94863
6441729,7,702.0780105,702.1597414,702.0984432,2.05E+35,FALSE,7556,2.237,3.899,0.001790946,0.081730911,55535.07801,55535.15974,55535.09844
6451234,1,136.8047863,136.8660899,136.8252209,1.39E+35,FALSE,8336,2.097,4.084,0.001337676,0.061303614,54969.80479,54969.86609,54969.82522
6451234,4,374.9755941,375.057327,374.9960274,2.14E+35,FALSE,8336,2.097,4.084,0.001590914,0.081732845,55207.97559,55208.05733,55207.99603
6451234,7,679.581842,679.6431399,679.6022747,2.24E+35,FALSE,8336,2.097,4.084,0.001264237,0.061297859,55512.58184,55512.64314,55512.60227
6515722,6,605.0833238,605.2876562,605.1241903,1.79E+36,FALSE,9174,2.471,4.013,0.002771966,0.204332458,55438.08332,55438.28766,55438.12419
6720720,13,1231.697063,1231.758367,1231.717498,2.82E+35,FALSE,7855,2.314,3.978,0.001623311,0.061303732,56064.69706,56064.75837,56064.7175
6853881,3,316.6803951,316.7416932,316.7008278,2.69E+36,FALSE,9631,3.321,3.828,0.006556752,0.061298105,55149.6804,55149.74169,55149.70083
6887983,1,152.3347296,152.396033,152.3551641,1.90E+35,FALSE,8912,2.299,4.05,0.001443725,0.061303404,54985.33473,54985.39603,54985.35516
7059699,17,1578.924133,1579.005871,1578.944567,7.51E+35,FALSE,7505,2.614,3.896,0.008607413,0.081737667,56411.92413,56412.00587,56411.94457
7097723,8,753.8349715,753.9575729,753.8758385,3.96E+36,FALSE,8617,3.018,3.78,0.012406857,0.122601411,55586.83497,55586.95757,55586.87584
7097723,2,234.1518994,234.2949315,234.1723326,4.98E+36,FALSE,8617,3.018,3.78,0.010180831,0.1430321,55067.1519,55067.29493,55067.17233
7097723,0,121.7247485,121.8677894,121.7656173,6.80E+36,FALSE,8617,3.018,3.78,0.012675182,0.143040929,54954.72475,54954.86779,54954.76562
7200092,12,1119.167316,1119.228616,1119.18775,8.24E+34,FALSE,7671,1.927,4.121,0.000834717,0.061299802,55952.16732,55952.22862,55952.18775
7523115,15,1419.278079,1419.339377,1419.298511,3.11E+35,FALSE,8659,2.973,3.791,0.00154321,0.061298081,56252.27808,56252.33938,56252.29851
7523115,4,423.0356759,423.0969779,423.05611,3.36E+35,FALSE,8659,2.973,3.791,0.001563873,0.061302092,55256.03568,55256.09698,55256.05611
7523115,5,517.9328382,517.9941412,517.9532726,4.00E+35,FALSE,8659,2.973,3.791,0.00166621,0.061303047,55350.93284,55350.99414,55350.95327
7523115,3,312.0014263,312.083157,312.0218589,5.81E+35,FALSE,8659,2.973,3.791,0.001920982,0.081730781,55145.00143,55145.08316,55145.02186
7523115,12,1115.734552,1115.816285,1115.754985,6.07E+35,FALSE,8659,2.973,3.791,0.002422365,0.081733002,55948.73455,55948.81628,55948.75499
7523115,3,347.7792283,347.8609601,347.7996613,6.29E+35,FALSE,8659,2.973,3.791,0.002544538,0.081731815,55180.77923,55180.86096,55180.79966
7523115,17,1573.979604,1574.143079,1574.000038,1.02E+36,FALSE,8659,2.973,3.791,0.001666051,0.16347515,56406.9796,56407.14308,56407.00004
7630690,13,1231.778824,1231.840127,1231.799258,3.83E+35,FALSE,9183,2.742,3.94,0.001184535,0.061303526,56064.77882,56064.84013,56064.79926
7676610,10,915.8984097,915.959712,915.9188439,7.88E+36,FALSE,8665,2.985,3.787,0.033113293,0.06130227,55748.89841,55748.95971,55748.91884
7809801,3,323.6274688,323.6887672,323.6479015,1.15E+36,FALSE,8379,2.703,3.909,0.00856815,0.061298392,55156.62747,55156.68877,55156.6479
7809801,3,329.8186119,329.8799105,329.8390447,1.15E+36,FALSE,8379,2.703,3.909,0.002915268,0.06129852,55162.81861,55162.87991,55162.83904
7809801,3,297.8822056,297.9639366,297.9026384,1.79E+36,FALSE,8379,2.703,3.909,0.012101408,0.081731019,55130.88221,55130.96394,55130.90264
7837129,3,306.5259145,306.5872125,306.5463472,1.79E+35,FALSE,8302,3.195,3.717,0.000748256,0.061297986,55139.52591,55139.58721,55139.54635
7837129,10,926.4013741,926.4626764,926.4218082,2.24E+35,FALSE,8302,3.195,3.717,0.000936142,0.061302373,55759.40137,55759.46268,55759.42181
7839027,4,439.341704,439.505177,439.3621381,8.91E+37,FALSE,7707,3.09,3.738,0.281893993,0.163472999,55272.3417,55272.50518,55272.36214
7899980,4,435.7250039,435.7863062,435.7454379,1.45E+36,FALSE,8152,2.381,3.984,0.011590672,0.061302323,55268.725,55268.78631,55268.74544
7899980,17,1580.743052,1580.845224,1580.783921,2.17E+36,FALSE,8152,2.381,3.984,0.010380497,0.102171944,56413.74305,56413.84522,56413.78392
7899980,6,579.8888291,579.9501304,579.9092628,3.82E+36,FALSE,8152,2.381,3.984,0.03050296,0.061301248,55412.88883,55412.95013,55412.90926
7939835,10,970.864874,970.9261737,970.8853071,7.37E+34,FALSE,7879,3.016,3.819,0.000946655,0.061299672,55803.86487,55803.92617,55803.88531
7941202,8,749.6461913,749.7074919,749.666625,7.49E+35,FALSE,9983,3.455,3.817,0.001556512,0.061300573,55582.64619,55582.70749,55582.66662
7978512,3,307.9767127,308.0380107,307.9971454,1.95E+35,FALSE,9541,2.259,4.096,0.001022979,0.061297975,55140.97671,55141.03801,55140.99715
7978512,2,174.0154967,174.0767995,174.0359309,2.89E+35,FALSE,9541,2.259,4.096,0.000996812,0.061302769,55007.0155,55007.0768,55007.03593
7978512,6,541.8406102,541.9223474,541.8610445,3.07E+35,FALSE,9541,2.259,4.096,0.001272494,0.081737125,55374.84061,55374.92235,55374.86104
